number	auc_prob	auc_pred	fbeta	f1	plr	nlr	perm_score	pval_score	train_score
370	0.49737	0.48226	0.72969	0.72969	0.90961	1.05843	0.49813	0.17822	0.52221
370	0.49737	0.48226	0.72969	0.72969	0.90961	1.05843	0.49813	0.17822	0.52221
370	0.49737	0.48226	0.72969	0.72969	0.90961	1.05843	0.49813	0.17822	0.52221
370	0.49737	0.48226	0.72969	0.72969	0.90961	1.05843	0.49813	0.17822	0.52221
370	0.49737	0.48226	0.72969	0.72969	0.90961	1.05843	0.49813	0.17822	0.52221
370	0.49737	0.48226	0.72969	0.72969	0.90961	1.05843	0.49813	0.17822	0.52221
370	0.49737	0.48226	0.72969	0.72969	0.90961	1.05843	0.49813	0.17822	0.52221
370	0.49737	0.48226	0.72969	0.72969	0.90961	1.05843	0.49813	0.17822	0.52221
370	0.49737	0.48226	0.72969	0.72969	0.90961	1.05843	0.49813	0.17822	0.52221
370	0.49737	0.48226	0.72969	0.72969	0.90961	1.05843	0.49813	0.17822	0.52221
