number	test_perm	test_pval	test_score	train_score	auc_prob	auc_pred	r2	tn	fp	fn	tp
410	0.50020	0.00200	0.55384	1.00000	0.55384	0.51341	-16.35442	1711	1465	43	41
410	0.49932	0.00200	0.58617	1.00000	0.58617	0.56245	-16.17655	1720	1456	35	49
410	0.50110	0.00399	0.55160	1.00000	0.55160	0.53174	-16.24691	1714	1462	40	44
410	0.50045	0.00200	0.58732	1.00000	0.58732	0.56730	-16.20747	1713	1463	34	50
410	0.50121	0.04591	0.52879	1.00000	0.52879	0.49855	-16.20715	1730	1446	46	38
410	0.50054	0.27545	0.50948	1.00000	0.50948	0.48037	-16.18361	1728	1448	49	35
410	0.50067	0.00599	0.53949	1.00000	0.53949	0.52044	-16.73185	1680	1496	41	43
410	0.49858	0.32335	0.50576	1.00000	0.50576	0.48957	-16.91000	1673	1503	46	38
410	0.50001	0.00599	0.55152	1.00000	0.55152	0.53625	-16.89678	1667	1509	38	46
410	0.50055	0.00200	0.56777	1.00000	0.56777	0.57303	-17.12630	1636	1540	31	53
410	0.49967	0.04790	0.52459	1.00000	0.52459	0.54050	-16.61081	1694	1482	38	46
410	0.50009	0.03792	0.53019	1.00000	0.53019	0.53092	-16.68901	1671	1505	39	45
410	0.50106	0.00200	0.61060	1.00000	0.61060	0.59785	-16.05028	1718	1458	29	55
410	0.49973	0.10180	0.52009	1.00000	0.52009	0.51804	-17.39857	1627	1549	40	44
410	0.49993	0.02595	0.53385	1.00000	0.53385	0.52236	-16.11250	1730	1446	42	42
410	0.50068	0.00200	0.57206	1.00000	0.57206	0.53955	-16.72039	1688	1488	38	46
410	0.50075	0.00599	0.55388	1.00000	0.55388	0.56289	-16.66016	1685	1491	34	50
410	0.49920	0.00200	0.58221	1.00000	0.58221	0.55398	-16.39482	1704	1472	36	48
410	0.50066	0.00200	0.57835	1.00000	0.57835	0.54349	-16.24290	1713	1463	38	46
410	0.50051	0.00200	0.55587	1.00000	0.55587	0.51861	-16.01689	1744	1432	43	41
