number	test_perm	test_pval	test_score	train_score	auc_prob	auc_pred	r2	tn	fp	fn	tp
360	0.50089	0.00599	0.55124	0.85073	0.55666	0.53991	-7.49924	2144	1032	50	34
360	0.50015	0.11976	0.51980	0.87512	0.53260	0.49413	-4.09768	2685	491	72	12
360	0.50044	0.02794	0.53426	0.87847	0.53742	0.52113	-11.83083	1571	1605	38	46
360	0.50016	0.01198	0.54312	0.85891	0.54411	0.51696	-21.55925	448	2728	9	75
360	0.50110	0.05389	0.52849	0.87109	0.52965	0.48717	-4.51983	2603	573	71	13
360	0.49927	0.00599	0.54205	0.86902	0.53585	0.50169	-4.87646	2544	632	67	17
360	0.50001	0.08383	0.52364	0.84233	0.50842	0.52355	-15.40855	1057	2119	24	60
360	0.50110	0.02196	0.53723	0.87213	0.54170	0.49840	-2.29075	2939	237	78	6
360	0.49989	0.00399	0.54723	0.87287	0.54539	0.49849	-1.26563	3053	123	81	3
360	0.49963	0.00798	0.54376	0.89016	0.54337	0.54519	-11.08689	1686	1490	37	47
360	0.50127	0.00599	0.54545	0.85951	0.55786	0.52011	-2.89191	2850	326	72	12
360	0.49935	0.05988	0.52388	0.87536	0.53436	0.52679	-10.20757	1796	1380	43	41
360	0.49972	0.02994	0.52995	0.86195	0.53546	0.51403	-2.72240	2887	289	74	10
360	0.50044	0.00599	0.55215	0.86943	0.55267	0.50809	-5.18657	2509	667	65	19
360	0.49949	0.03593	0.52933	0.87259	0.52159	0.51620	-2.81189	2863	313	73	11
360	0.49881	0.15170	0.51536	0.83896	0.52353	0.50541	-9.34040	1887	1289	49	35
360	0.50008	0.04192	0.52875	0.85411	0.53940	0.49762	-2.42201	2934	242	78	6
360	0.50081	0.00399	0.54357	0.86796	0.55499	0.51958	-4.74189	2582	594	65	19
360	0.50005	0.08184	0.52175	0.87546	0.52010	0.49771	-8.06618	2065	1111	55	29
360	0.50036	0.00599	0.54496	0.86070	0.55166	0.55309	-10.05685	1774	1402	38	46
