number	test_perm	test_pval	test_score	train_score	auc_prob	auc_pred	r2	tn	fp	fn	tp
79	0.50099	0.00200	0.56560	0.87972	0.56560	0.52373	-6.99752	2256	921	55	28
79	0.50149	0.00200	0.55962	0.88346	0.55962	0.56365	-6.90356	2280	897	49	34
79	0.49999	0.01397	0.54077	0.86093	0.54077	0.54915	-6.60449	2341	836	53	30
79	0.50008	0.00200	0.57331	0.87240	0.57331	0.53994	-6.43350	2359	818	55	28
79	0.49896	0.00200	0.55183	0.88070	0.55183	0.54479	-6.93806	2275	902	52	31
79	0.50032	0.00200	0.57436	0.87158	0.57436	0.53663	-6.48343	2338	839	55	28
79	0.50030	0.00200	0.57351	0.87999	0.57351	0.54955	-6.82794	2267	910	51	32
79	0.49974	0.00200	0.55383	0.86791	0.55383	0.53369	-6.81583	2281	896	54	29
79	0.49975	0.00200	0.55715	0.87028	0.55715	0.51317	-6.56109	2342	835	59	24
79	0.50027	0.00200	0.57481	0.88522	0.57481	0.54719	-7.15755	2252	925	51	32
79	0.50053	0.00200	0.58223	0.88458	0.58223	0.53353	-6.90090	2280	897	54	29
79	0.49976	0.00200	0.56637	0.87395	0.56637	0.54983	-6.73856	2307	870	52	31
79	0.50001	0.00200	0.55580	0.87320	0.55580	0.54259	-6.88234	2261	916	52	31
79	0.50045	0.00200	0.57185	0.89431	0.57185	0.54290	-6.96175	2263	914	52	31
79	0.50004	0.00798	0.53994	0.87449	0.53994	0.52620	-6.71306	2310	867	56	27
79	0.50063	0.00200	0.57097	0.86883	0.57097	0.55066	-6.82313	2274	903	51	32
79	0.49958	0.00399	0.55119	0.87036	0.55119	0.52305	-6.80014	2290	887	56	27
79	0.50020	0.00200	0.57469	0.85644	0.57469	0.55963	-6.46100	2331	846	51	32
79	0.50014	0.00200	0.56386	0.88737	0.56386	0.53479	-6.85109	2288	889	54	29
79	0.50062	0.00399	0.55079	0.86777	0.55079	0.51116	-6.61180	2291	886	58	25
