number	test_perm	test_pval	test_score	train_score	auc_prob	auc_pred	r2	tn	fp	fn	tp
263	0.50074	0.00200	0.57876	0.98941	0.57434	0.55856	-8.16211	1960	1216	42	42
263	0.49935	0.00200	0.59450	0.98594	0.59904	0.57434	-7.75262	2098	1078	43	41
263	0.50073	0.00200	0.58643	0.99502	0.58461	0.57276	-7.80689	2088	1088	43	41
263	0.49955	0.00200	0.58709	0.99178	0.58472	0.53141	-7.70378	2090	1086	50	34
263	0.49906	0.00200	0.55282	0.98831	0.55298	0.54200	-8.00228	2006	1170	46	38
263	0.49960	0.00200	0.56234	0.99328	0.56684	0.53387	-7.85839	2030	1146	48	36
263	0.50119	0.00200	0.57509	0.99288	0.57307	0.56621	-7.69841	2122	1054	45	39
263	0.49975	0.00200	0.54536	0.98966	0.54293	0.53463	-8.01460	1997	1179	47	37
263	0.50119	0.00200	0.55266	0.99082	0.54834	0.52849	-8.25854	1958	1218	47	37
263	0.49961	0.00200	0.57755	0.98952	0.57607	0.56445	-7.69804	2073	1103	44	40
263	0.50126	0.00200	0.60005	0.99130	0.59568	0.58322	-7.93303	2041	1135	40	44
263	0.49995	0.00399	0.55441	0.98907	0.55681	0.50216	-8.21882	1942	1234	51	33
263	0.49936	0.00998	0.54305	0.99309	0.54163	0.52703	-7.72136	2100	1076	51	33
263	0.50071	0.00200	0.55394	0.98884	0.55995	0.57229	-7.75338	2085	1091	43	41
263	0.49946	0.00200	0.55747	0.99338	0.55628	0.52363	-7.56288	2154	1022	53	31
263	0.49991	0.00200	0.58823	0.98859	0.58831	0.56599	-7.94100	2045	1131	43	41
263	0.50017	0.00200	0.57405	0.98792	0.57677	0.53497	-7.93483	2037	1139	48	36
263	0.50011	0.00599	0.54324	0.98924	0.54874	0.54433	-7.96506	1983	1193	45	39
263	0.49945	0.00200	0.58211	0.99125	0.58147	0.54533	-7.75131	2065	1111	47	37
263	0.49981	0.00200	0.60566	0.98603	0.60542	0.59078	-7.85585	2089	1087	40	44
