number	test_perm	test_pval	test_score	train_score	auc_prob	auc_pred	r2	tn	fp	fn	tp
297	0.50082	0.57086	0.49723	0.85943	0.51114	0.50833	-3.29993	2813	363	73	11
297	0.49984	0.00200	0.54814	0.85535	0.53768	0.53586	-15.33014	984	2192	20	64
297	0.50109	0.29142	0.51051	0.86481	0.51593	0.49599	-9.44574	1865	1311	50	34
297	0.50123	0.00798	0.55059	0.85786	0.56442	0.54927	-13.18334	1296	1880	26	58
297	0.49957	0.04591	0.52605	0.86234	0.52314	0.52286	-5.10386	2565	611	64	20
297	0.49948	0.00399	0.54822	0.85283	0.55858	0.49289	-2.55712	2904	272	78	6
297	0.49949	0.10180	0.51983	0.85376	0.51612	0.50304	-7.99279	2061	1115	54	30
297	0.49936	0.05589	0.52450	0.86243	0.53073	0.54756	-6.77230	2306	870	53	31
297	0.50017	0.04192	0.52814	0.84934	0.52980	0.53336	-7.22189	2178	998	52	32
297	0.49909	0.18363	0.51587	0.84904	0.52175	0.51347	-9.74561	1787	1389	45	39
297	0.50054	0.01198	0.53953	0.87418	0.55433	0.54618	-7.57661	2146	1030	49	35
297	0.49947	0.05589	0.52722	0.85722	0.52964	0.53687	-9.34805	1860	1316	43	41
297	0.50015	0.02595	0.53437	0.83643	0.52907	0.50634	-7.80381	2082	1094	54	30
297	0.49981	0.14371	0.51758	0.87022	0.51592	0.52071	-4.52887	2627	549	66	18
297	0.50057	0.05589	0.52564	0.85051	0.51296	0.50580	-2.00924	2986	190	78	6
297	0.50010	0.04591	0.52540	0.84944	0.53319	0.54103	-9.71594	1773	1403	40	44
297	0.49978	0.22555	0.51289	0.87455	0.51783	0.50632	-4.38991	2649	527	69	15
297	0.49965	0.01397	0.53755	0.87289	0.54005	0.53886	-5.96910	2402	774	57	27
297	0.49872	0.01597	0.53371	0.85465	0.53106	0.54391	-12.18517	1451	1725	31	53
297	0.50047	0.00599	0.54292	0.84154	0.53018	0.51043	-6.63161	2297	879	59	25
