number	test_perm	test_pval	test_score	train_score	auc_prob	auc_pred	r2	tn	fp	fn	tp
155	0.49990	0.23752	0.51067	0.75525	0.51067	0.48266	-5.15509	2839	337	78	6
155	0.50024	0.37325	0.50465	0.71974	0.50465	0.52971	-4.85589	2911	265	72	12
155	0.49979	0.53094	0.49890	0.76211	0.49890	0.49050	-4.94961	2851	325	77	7
155	0.49981	0.28144	0.50896	0.72963	0.50896	0.49777	-4.55266	2935	241	78	6
155	0.49951	0.28144	0.50894	0.74020	0.50894	0.50464	-4.80377	2903	273	76	8
155	0.49888	0.04192	0.52608	0.73160	0.52608	0.50701	-5.76888	2729	447	71	13
155	0.49984	0.02395	0.52915	0.71905	0.52915	0.52017	-4.91020	2926	250	74	10
155	0.49970	0.26148	0.51072	0.76163	0.51072	0.49262	-5.73659	2751	425	74	10
155	0.49967	0.01996	0.53312	0.75077	0.53312	0.53570	-5.34082	2760	416	67	17
155	0.49956	0.28942	0.50813	0.73808	0.50813	0.50936	-4.63945	2933	243	76	8
155	0.50019	0.73852	0.48973	0.76820	0.48973	0.48843	-5.30710	2800	376	76	8
155	0.50112	0.78643	0.48983	0.73759	0.48983	0.51163	-5.29405	2834	342	73	11
155	0.50022	0.80439	0.48725	0.74967	0.48725	0.49037	-4.99687	2888	288	78	6
155	0.50112	0.44112	0.50208	0.75425	0.50208	0.49481	-4.24347	2954	222	79	5
155	0.49913	0.74052	0.48872	0.76768	0.48872	0.50770	-5.42431	2809	367	73	11
155	0.50108	0.27745	0.50921	0.72434	0.50921	0.49308	-4.63282	2943	233	79	5
155	0.49973	0.77046	0.48853	0.75031	0.48853	0.48744	-4.58923	2945	231	80	4
155	0.50059	0.57285	0.49779	0.75610	0.49779	0.50451	-4.48713	2940	236	77	7
155	0.50088	0.44511	0.50247	0.74171	0.50247	0.51500	-4.66056	2931	245	75	9
155	0.50026	0.00798	0.53709	0.73024	0.53709	0.51478	-5.35851	2854	322	73	11
