number	test_perm	test_pval	test_score	train_score	auc_prob	auc_pred	r2	tn	fp	fn	tp
141	0.49955	0.21158	0.51216	0.86495	0.51220	0.50762	-6.89150	2317	859	60	24
141	0.50098	0.15569	0.51779	0.87252	0.51776	0.51903	-7.05576	2276	900	57	27
141	0.49916	0.17166	0.51315	0.86061	0.51316	0.49515	-6.43849	2389	787	64	20
141	0.49936	0.33932	0.50639	0.87252	0.50643	0.50728	-6.75225	2277	899	59	25
141	0.50045	0.15569	0.51790	0.85864	0.51781	0.50174	-7.24278	2204	972	58	26
141	0.50166	0.02395	0.53419	0.85669	0.53419	0.51203	-6.45743	2345	831	60	24
141	0.49985	0.28144	0.50966	0.85723	0.50965	0.50413	-6.97123	2257	919	59	25
141	0.50033	0.09980	0.52132	0.86960	0.52133	0.50917	-6.97089	2289	887	59	25
141	0.50050	0.21158	0.51376	0.86904	0.51378	0.48696	-6.94182	2337	839	64	20
141	0.49984	0.16966	0.51569	0.86391	0.51580	0.49900	-6.75859	2300	876	61	23
141	0.50119	0.06188	0.52616	0.87067	0.52601	0.48202	-7.07190	2230	946	62	22
141	0.50035	0.71257	0.49232	0.87156	0.49238	0.48476	-6.88355	2323	853	64	20
141	0.49965	0.27545	0.50904	0.86192	0.50903	0.51156	-6.49097	2342	834	60	24
141	0.50059	0.01198	0.54057	0.86138	0.54053	0.50573	-6.82194	2305	871	60	24
141	0.50039	0.01796	0.53044	0.87581	0.53029	0.51140	-6.74529	2341	835	60	24
141	0.50047	0.06387	0.52574	0.87156	0.52572	0.52561	-6.99007	2280	896	56	28
141	0.49969	0.16367	0.51628	0.85755	0.51624	0.50873	-6.68798	2324	852	60	24
141	0.49949	0.03194	0.52702	0.86762	0.52705	0.50466	-6.96284	2336	840	61	23
141	0.50032	0.02196	0.53272	0.87249	0.53273	0.52674	-6.85311	2325	851	57	27
141	0.50007	0.11776	0.51972	0.87538	0.51968	0.53002	-7.07422	2308	868	56	28
