number	test_perm	test_pval	test_score	train_score	auc_prob	auc_pred	r2	tn	fp	fn	tp
440	0.49917	0.02994	0.53327	0.87019	0.53327	0.50807	-6.86308	2282	894	59	25
440	0.49884	0.02395	0.53278	0.87210	0.53278	0.54050	-6.76907	2299	877	54	30
440	0.50047	0.11577	0.51897	0.85427	0.51897	0.51972	-6.37289	2356	820	59	25
440	0.50116	0.02994	0.52997	0.87939	0.52997	0.54334	-6.92908	2317	859	54	30
440	0.50110	0.01198	0.54363	0.86247	0.54363	0.53285	-6.65728	2326	850	56	28
440	0.50071	0.00998	0.54288	0.88779	0.54288	0.55115	-6.99436	2291	885	52	32
440	0.50082	0.02395	0.53372	0.85964	0.53372	0.53351	-6.46731	2368	808	57	27
440	0.50111	0.00399	0.54464	0.88548	0.54464	0.55134	-6.72452	2330	846	53	31
440	0.50016	0.00200	0.54976	0.84771	0.54976	0.55200	-6.31990	2372	804	54	30
440	0.49875	0.06587	0.52551	0.86304	0.52551	0.50684	-6.77159	2312	864	60	24
440	0.50114	0.01796	0.53667	0.87208	0.53667	0.53754	-6.91136	2318	858	55	29
440	0.50048	0.01397	0.53871	0.86951	0.53871	0.52551	-6.57971	2355	821	58	26
440	0.50033	0.02794	0.53606	0.87268	0.53606	0.53550	-7.01425	2305	871	55	29
440	0.49905	0.12974	0.51651	0.86123	0.51651	0.50951	-6.71245	2329	847	60	24
440	0.50059	0.02196	0.53305	0.86620	0.53305	0.49698	-6.89637	2325	851	62	22
440	0.49868	0.16367	0.51530	0.87331	0.51530	0.51515	-6.99098	2327	849	59	25
440	0.50011	0.07784	0.52383	0.85621	0.52383	0.50936	-6.66075	2328	848	60	24
440	0.50147	0.01597	0.53859	0.86757	0.53859	0.50936	-6.50641	2328	848	60	24
440	0.50003	0.02794	0.53390	0.87803	0.53390	0.53033	-6.73894	2310	866	56	28
440	0.50045	0.00200	0.54766	0.87096	0.54766	0.54161	-6.86714	2306	870	54	30
