number	test_perm	test_pval	test_score	train_score	auc_prob	auc_pred	r2	tn	fp	fn	tp
153	0.50059	1.00000	0.43065	0.73845	0.43065	0.49753	-2.64550	3123	54	82	1
153	0.49944	0.55689	0.49723	0.77126	0.49723	0.49737	-2.73695	3122	55	82	1
153	0.49954	0.93214	0.47550	0.73521	0.47550	0.50532	-3.26352	3096	81	80	3
153	0.49940	0.42914	0.50138	0.74226	0.50138	0.50517	-3.13865	3095	82	80	3
153	0.49949	0.82036	0.48590	0.76184	0.48590	0.50721	-2.87137	3108	69	80	3
153	0.50101	0.97006	0.47011	0.76220	0.47011	0.50276	-3.20619	3118	59	81	2
153	0.49840	0.99002	0.46362	0.75865	0.46362	0.50052	-2.49804	3142	35	82	1
153	0.49940	1.00000	0.41801	0.72775	0.41801	0.49795	-2.31296	3164	13	83	0
153	0.49920	0.99202	0.45785	0.75551	0.45785	0.50910	-2.91368	3120	57	80	3
153	0.49999	0.46906	0.50307	0.75268	0.50307	0.50099	-2.44747	3145	32	82	1
153	0.50020	0.91417	0.47859	0.73066	0.47859	0.50811	-2.57549	3152	25	81	2
153	0.50076	0.96607	0.47308	0.78026	0.47308	0.49753	-2.61382	3123	54	82	1
153	0.49862	0.68263	0.49074	0.75080	0.49074	0.52450	-2.85910	3103	74	77	6
153	0.49980	0.88822	0.48065	0.73825	0.48065	0.50099	-2.44253	3145	32	82	1
153	0.49932	0.87625	0.47985	0.75773	0.47985	0.50595	-2.89863	3100	77	80	3
153	0.49959	1.00000	0.45049	0.77454	0.45049	0.49685	-1.91182	3157	20	83	0
153	0.50069	0.69261	0.49329	0.75480	0.49329	0.49024	-3.04670	3115	62	83	0
153	0.49941	1.00000	0.44400	0.76027	0.44400	0.50162	-2.38291	3149	28	82	1
153	0.49893	0.98403	0.46401	0.74242	0.46401	0.49851	-3.24525	3091	86	81	2
153	0.50016	0.87824	0.48106	0.73959	0.48106	0.50103	-3.02615	3107	70	81	2
