number	test_perm	test_pval	test_score	train_score	auc_prob	auc_pred	r2	tn	fp	fn	tp
325	0.49962	0.00399	0.54401	0.85074	0.54401	0.52611	-6.72806	2321	855	57	27
325	0.50154	0.08383	0.52318	0.85416	0.52318	0.50608	-6.62492	2345	831	61	23
325	0.49917	0.00200	0.54513	0.86231	0.54513	0.50794	-7.10033	2319	857	60	24
325	0.50065	0.00200	0.55822	0.85105	0.55822	0.53912	-6.76437	2328	848	55	29
325	0.49958	0.01198	0.53675	0.85689	0.53675	0.50589	-6.92242	2306	870	60	24
325	0.50046	0.00200	0.55000	0.83718	0.55000	0.52022	-6.17907	2397	779	60	24
325	0.49919	0.00200	0.55394	0.86325	0.55394	0.54113	-6.98947	2303	873	54	30
325	0.50154	0.01996	0.53585	0.85149	0.53585	0.51518	-6.68666	2365	811	60	24
325	0.49958	0.03393	0.53124	0.87096	0.53124	0.51499	-6.96255	2326	850	59	25
325	0.49842	0.00200	0.55745	0.85988	0.55745	0.50589	-7.09764	2306	870	60	24
325	0.50051	0.01397	0.53886	0.85868	0.53886	0.49100	-7.21041	2287	889	62	22
325	0.50052	0.00399	0.54344	0.86131	0.54344	0.49994	-6.97644	2306	870	61	23
325	0.50116	0.00798	0.54287	0.85481	0.54287	0.53773	-6.70274	2357	819	56	28
325	0.49974	0.03194	0.52773	0.85984	0.52773	0.49556	-6.99134	2316	860	62	22
325	0.50020	0.00399	0.54335	0.85898	0.54335	0.51263	-6.89091	2311	865	59	25
325	0.50056	0.00200	0.55445	0.85972	0.55445	0.54239	-7.07017	2311	865	54	30
325	0.49994	0.00399	0.54888	0.85310	0.54888	0.51729	-7.40392	2265	911	57	27
325	0.49976	0.01597	0.53368	0.85118	0.53368	0.50762	-6.82116	2317	859	60	24
325	0.50048	0.15369	0.51553	0.85738	0.51553	0.48785	-7.39771	2267	909	62	22
325	0.50070	0.00200	0.54542	0.83857	0.54542	0.49310	-6.66777	2376	800	64	20
