number	test_perm	test_pval	test_score	train_score	auc_prob	auc_pred	r2	tn	fp	fn	tp
310	0.49878	0.58683	0.49454	0.89485	0.50752	0.48630	-5.70357	2484	692	68	16
310	0.49898	0.26347	0.51036	0.87092	0.53446	0.51501	-3.79380	2742	434	70	14
310	0.50048	0.22555	0.51350	0.83284	0.51877	0.51230	-5.10691	2687	489	69	15
310	0.49926	0.09780	0.51900	0.84030	0.50074	0.51416	-9.17616	1867	1309	47	37
310	0.50063	0.00998	0.54176	0.82903	0.52722	0.50472	-15.74033	824	2352	21	63
310	0.49974	0.36727	0.50601	0.87990	0.50906	0.50723	-9.61825	1823	1353	47	37
310	0.50082	0.12774	0.52035	0.83911	0.51877	0.52289	-9.97771	1809	1367	44	40
310	0.49952	0.05389	0.52671	0.82415	0.54240	0.53046	-10.90602	1479	1697	34	50
310	0.50168	0.04192	0.53149	0.84593	0.51722	0.49843	-0.71851	3166	10	84	0
310	0.49871	0.03393	0.52954	0.81891	0.53466	0.50207	-5.08537	2622	554	69	15
310	0.49993	0.06188	0.52607	0.88933	0.52522	0.52954	-12.36348	1511	1665	35	49
310	0.50026	0.04790	0.52757	0.83789	0.52921	0.47857	-4.33850	2813	363	78	6
310	0.50024	0.59481	0.49691	0.83002	0.50629	0.49468	-2.99191	2991	185	80	4
310	0.49932	0.20559	0.51208	0.83988	0.50695	0.50659	-13.09273	1403	1773	36	48
310	0.50015	0.00399	0.54692	0.84045	0.54932	0.54137	-9.82696	1813	1363	41	43
310	0.49901	0.03593	0.52843	0.83075	0.52134	0.51212	-10.69446	1665	1511	42	42
310	0.49983	0.15369	0.51622	0.83588	0.50165	0.49293	-4.35179	2753	423	74	10
310	0.49994	0.02794	0.52875	0.86186	0.55084	0.53938	-13.71604	1271	1905	27	57
310	0.50014	0.64471	0.49368	0.82311	0.51453	0.49561	-4.76733	2581	595	69	15
310	0.49802	0.24551	0.50883	0.82202	0.50111	0.50884	-14.98487	1077	2099	27	57
