number	test_perm	test_pval	test_score	train_score	auc_prob	auc_pred	r2	tn	fp	fn	tp
253	0.49970	0.10180	0.52259	0.97817	0.51765	0.48292	-8.00576	1971	1205	55	29
253	0.49955	0.49701	0.49952	0.98685	0.49884	0.49535	-7.90823	2050	1126	55	29
253	0.49991	0.49301	0.49984	0.98766	0.49781	0.49648	-7.72580	2095	1081	56	28
253	0.50019	0.03792	0.52933	0.99070	0.53484	0.52619	-7.97800	2019	1157	49	35
253	0.49965	0.68463	0.49172	0.98515	0.48661	0.46817	-7.68147	2142	1034	62	22
253	0.49954	0.21557	0.51299	0.99421	0.51979	0.50471	-8.05675	1996	1180	52	32
253	0.49983	0.01796	0.53446	0.98643	0.53706	0.54486	-7.78285	2062	1114	47	37
253	0.50002	0.24152	0.51119	0.98458	0.51342	0.49249	-8.04831	1994	1182	54	30
253	0.50062	0.07784	0.52406	0.98957	0.52292	0.49415	-7.82399	2118	1058	57	27
253	0.50002	0.13573	0.51797	0.98841	0.51271	0.49012	-7.65931	2168	1008	59	25
253	0.49956	0.42515	0.50259	0.98924	0.50108	0.51705	-7.64644	2150	1026	54	30
253	0.49791	0.93613	0.47256	0.98698	0.47565	0.46556	-8.02800	2012	1164	59	25
253	0.49883	0.03593	0.52914	0.99040	0.52126	0.48902	-7.51911	2161	1015	59	25
253	0.50029	0.16567	0.51499	0.98548	0.52219	0.52231	-7.79494	2070	1106	51	33
253	0.49968	0.07784	0.52093	0.98642	0.52778	0.52184	-7.78923	2067	1109	51	33
253	0.49969	0.75449	0.48782	0.98802	0.48946	0.48789	-7.63945	2116	1060	58	26
253	0.49978	0.17764	0.51497	0.98442	0.50866	0.52965	-8.04758	2041	1135	49	35
253	0.50083	0.01198	0.53748	0.98929	0.53760	0.50505	-7.93334	2036	1140	53	31
253	0.49931	0.68463	0.49182	0.99003	0.48219	0.48631	-7.75050	2106	1070	58	26
253	0.49951	0.19960	0.51295	0.98761	0.51464	0.51267	-7.64856	2160	1016	55	29
