number	test_perm	test_pval	test_score	train_score	auc_prob	auc_pred	r2	tn	fp	fn	tp
327	0.49955	0.00399	0.53348	0.77757	0.53348	0.49243	-5.80722	2712	464	73	11
327	0.50011	0.00399	0.55490	0.74073	0.55490	0.48946	-4.75721	2920	256	79	5
327	0.49993	0.00200	0.55674	0.74824	0.55674	0.51088	-4.89957	2867	309	74	10
327	0.49995	0.00599	0.53884	0.74693	0.53884	0.49163	-4.57578	2896	280	78	6
327	0.49893	0.00200	0.56639	0.71865	0.56639	0.49248	-4.23217	2977	199	80	4
327	0.50103	0.01198	0.53761	0.70265	0.53761	0.51003	-5.51504	2786	390	72	12
327	0.50031	0.00399	0.54832	0.74203	0.54832	0.51910	-5.65893	2768	408	70	14
327	0.49932	0.00200	0.54704	0.69907	0.54704	0.48480	-4.67458	2966	210	81	3
327	0.50048	0.14571	0.51674	0.76628	0.51674	0.48389	-5.18533	2809	367	77	7
327	0.49985	0.04192	0.52857	0.74102	0.52857	0.47627	-4.89542	2874	302	80	4
327	0.50007	0.13772	0.51711	0.75481	0.51711	0.49812	-4.21320	2975	201	79	5
327	0.50008	0.00599	0.54537	0.75397	0.54537	0.49223	-5.07095	2862	314	77	7
327	0.49985	0.03593	0.52764	0.75316	0.52764	0.47627	-4.88185	2874	302	80	4
327	0.50018	0.00798	0.54557	0.76507	0.54557	0.50209	-5.14357	2849	327	75	9
327	0.49988	0.00599	0.54325	0.74742	0.54325	0.51906	-4.47876	2919	257	74	10
327	0.50068	0.02794	0.53012	0.75508	0.53012	0.47321	-4.26852	2968	208	83	1
327	0.49924	0.01796	0.53228	0.72544	0.53228	0.51485	-5.46103	2741	435	70	14
327	0.49987	0.01198	0.53987	0.73616	0.53987	0.49752	-4.09968	3009	167	80	4
327	0.50000	0.10180	0.52207	0.74748	0.52207	0.48786	-5.00057	2872	304	78	6
327	0.49970	0.22156	0.51025	0.74330	0.51025	0.49664	-4.94133	2890	286	77	7
