number	test_perm	test_pval	test_score	train_score	auc_prob	auc_pred	r2	tn	fp	fn	tp
372	0.49965	0.00200	0.56940	0.98837	0.56940	0.52596	-2.21576	2925	251	73	11
372	0.50023	0.00200	0.57202	0.98548	0.57202	0.55191	-2.79385	2863	313	67	17
372	0.49944	0.00200	0.59359	0.99116	0.59359	0.57324	-2.52534	2885	291	64	20
372	0.50030	0.00200	0.59792	0.98975	0.59792	0.56773	-2.99658	2850	326	64	20
372	0.50014	0.00200	0.59052	0.98870	0.59052	0.55254	-2.70870	2867	309	67	17
372	0.49989	0.00200	0.59805	0.98862	0.59805	0.55233	-3.50448	2790	386	65	19
372	0.49919	0.00200	0.59327	0.98737	0.59327	0.55692	-2.79112	2857	319	66	18
372	0.49973	0.00200	0.57689	0.99119	0.57689	0.54675	-2.73776	2868	308	68	16
372	0.50002	0.00200	0.60163	0.98785	0.60163	0.55865	-2.67302	2868	308	66	18
372	0.50013	0.00200	0.59290	0.98623	0.59290	0.52357	-2.75959	2872	304	72	12
372	0.49957	0.00200	0.56521	0.99107	0.56521	0.55519	-2.91145	2846	330	66	18
372	0.49906	0.00200	0.57037	0.98646	0.57037	0.55179	-2.47271	2900	276	68	16
372	0.50010	0.00200	0.57382	0.98689	0.57382	0.53409	-2.47185	2901	275	71	13
372	0.50053	0.00200	0.56411	0.99033	0.56411	0.54344	-2.93002	2847	329	68	16
372	0.50013	0.00200	0.56437	0.98956	0.56437	0.54486	-2.72951	2856	320	68	16
372	0.50020	0.00200	0.59126	0.98529	0.59126	0.55097	-2.76132	2857	319	67	17
372	0.50049	0.00200	0.55978	0.98989	0.55978	0.53251	-2.61622	2891	285	71	13
372	0.50015	0.00200	0.56969	0.98515	0.56969	0.52763	-2.82620	2860	316	71	13
372	0.49984	0.00200	0.56807	0.98296	0.56807	0.53248	-2.91953	2853	323	70	14
372	0.49943	0.00200	0.56476	0.98608	0.56476	0.54580	-2.85019	2862	314	68	16
