number	test_perm	test_pval	test_score	train_score	auc_prob	auc_pred	r2	tn	fp	fn	tp
141	0.50038	0.02994	0.53260	0.98976	0.53260	0.52002	-6.28248	2547	629	64	20
141	0.49962	0.00200	0.54241	0.99056	0.54241	0.52170	-6.79153	2482	694	62	22
141	0.50095	0.00399	0.55498	0.99025	0.55498	0.55476	-6.63000	2503	673	57	27
141	0.49932	0.00399	0.54699	0.99000	0.54699	0.55023	-6.52213	2512	664	58	26
141	0.50081	0.41317	0.50500	0.99185	0.50500	0.51228	-7.00186	2460	716	63	21
141	0.49961	0.03194	0.53096	0.98889	0.53096	0.51234	-6.29696	2536	640	65	19
141	0.49955	0.02794	0.52979	0.99096	0.52979	0.53826	-7.36480	2436	740	58	26
141	0.50001	0.11377	0.51939	0.98755	0.51939	0.49959	-7.21830	2455	721	65	19
141	0.49954	0.00200	0.56126	0.98935	0.56126	0.55883	-6.81858	2491	685	56	28
141	0.49872	0.01597	0.53712	0.99127	0.53712	0.52815	-6.43773	2523	653	62	22
141	0.50074	0.09581	0.52218	0.98846	0.52218	0.49026	-6.39961	2547	629	69	15
141	0.49990	0.00599	0.54641	0.98666	0.54641	0.54081	-6.84687	2490	686	59	25
141	0.49956	0.00599	0.54083	0.99080	0.54083	0.52380	-5.88072	2571	605	64	20
141	0.50015	0.00399	0.54091	0.99317	0.54091	0.54459	-6.50562	2514	662	59	25
141	0.49994	0.01198	0.54106	0.98963	0.54106	0.52563	-6.54654	2507	669	62	22
141	0.50008	0.00200	0.54694	0.98796	0.54694	0.53596	-6.76840	2497	679	60	24
141	0.49902	0.00599	0.54075	0.99355	0.54075	0.52358	-6.76109	2494	682	62	22
141	0.49981	0.00399	0.55545	0.99032	0.55545	0.54897	-6.68297	2504	672	58	26
141	0.50094	0.00399	0.55765	0.99147	0.55765	0.53313	-6.87891	2479	697	60	24
141	0.49948	0.00798	0.53514	0.98812	0.53514	0.53798	-6.96688	2472	704	59	25
