number	test_perm	test_pval	test_score	train_score	auc_prob	auc_pred	r2	tn	fp	fn	tp
414	0.49911	0.27944	0.50988	0.82252	0.51393	0.50393	-8.84802	1802	1374	47	37
414	0.50017	0.87425	0.47980	0.83261	0.47410	0.47202	-10.70865	1864	1312	54	30
414	0.50012	0.17565	0.51606	0.83898	0.51427	0.50039	-15.04921	1288	1888	34	50
414	0.50022	0.08383	0.52288	0.83662	0.50488	0.52562	-12.52279	1108	2068	25	59
414	0.50037	0.35130	0.50643	0.84255	0.50653	0.52245	-4.29551	2638	538	66	18
414	0.49885	0.19561	0.51326	0.85114	0.52008	0.49937	-0.06285	3172	4	84	0
414	0.49977	0.40319	0.50438	0.83253	0.50336	0.48570	-17.08489	930	2246	27	57
414	0.49932	0.81637	0.48474	0.81984	0.49147	0.50348	-3.25324	2820	356	74	10
414	0.49970	0.74052	0.48787	0.83765	0.49390	0.48489	-2.62483	2891	285	79	5
414	0.50055	0.56487	0.49800	0.80561	0.49786	0.49087	-1.25335	3118	58	84	0
414	0.49848	0.09581	0.52017	0.84384	0.51836	0.50099	-3.30822	2842	334	75	9
414	0.49990	0.54291	0.49868	0.85002	0.50162	0.50091	-6.92754	2350	826	62	22
414	0.50080	0.91417	0.47932	0.83570	0.48696	0.48649	-11.68027	1540	1636	43	41
414	0.50042	0.08184	0.52401	0.84572	0.51289	0.48133	-18.04721	751	2425	23	61
414	0.50061	0.28942	0.50916	0.88302	0.51569	0.50247	-2.33937	2927	249	77	7
414	0.49930	0.05589	0.52507	0.81533	0.51276	0.48897	-15.73032	913	2263	26	58
414	0.49984	0.20958	0.51290	0.85945	0.51141	0.50771	-10.81968	1637	1539	42	42
414	0.50088	0.23553	0.51066	0.82940	0.50655	0.50700	-2.51607	2918	258	76	8
414	0.49906	0.12774	0.51854	0.85246	0.50807	0.50166	-4.35846	2695	481	71	13
414	0.50037	0.26148	0.51128	0.82908	0.50195	0.49221	-15.80729	1047	2129	29	55
