number	test_perm	test_pval	test_score	train_score	auc_prob	auc_pred	r2	tn	fp	fn	tp
197	0.49952	0.33733	0.50638	0.79488	0.51225	0.49026	-4.82735	2547	629	69	15
197	0.50002	0.43114	0.50267	0.78712	0.49942	0.47398	-5.90947	2557	619	72	12
197	0.49903	0.70060	0.48950	0.77642	0.50538	0.50000	-18.34039	0	3176	0	84
197	0.50010	0.36327	0.50490	0.77048	0.51019	0.50851	-3.91724	3041	135	79	5
197	0.49976	0.17565	0.51520	0.77499	0.51693	0.52309	-15.86455	676	2500	14	70
197	0.50011	0.78643	0.48725	0.75260	0.48996	0.50041	-3.95048	3103	73	82	2
197	0.50066	0.13972	0.51932	0.76757	0.52469	0.49865	-3.47029	3054	122	81	3
197	0.50130	0.02395	0.53589	0.80004	0.53549	0.49556	-1.23367	3110	66	83	1
197	0.50149	0.52495	0.50094	0.78614	0.50567	0.49510	-7.48474	2124	1052	57	27
197	0.50040	0.30539	0.50869	0.76670	0.50827	0.49988	-7.23501	2230	946	59	25
197	0.50075	0.33333	0.50854	0.78766	0.50765	0.49510	-8.77727	1935	1241	52	32
197	0.49918	0.22355	0.51266	0.76151	0.51095	0.48846	-4.96013	2649	527	72	12
197	0.50047	0.27745	0.50999	0.75885	0.50642	0.48056	-5.75523	2561	615	71	13
197	0.49899	0.00998	0.53344	0.77834	0.52508	0.52393	-11.46646	946	2230	21	63
197	0.50067	0.17166	0.51689	0.75849	0.51502	0.52310	-15.14895	298	2878	4	80
197	0.50127	0.33733	0.50717	0.77154	0.50565	0.50095	-3.56519	2993	183	79	5
197	0.50011	0.15968	0.51563	0.77203	0.51239	0.52346	-12.56458	754	2422	16	68
197	0.49971	0.55489	0.49738	0.78025	0.50364	0.53465	-12.57289	636	2540	11	73
197	0.49936	0.06387	0.52499	0.75365	0.53659	0.51181	-8.32169	3062	114	79	5
197	0.49971	0.07984	0.52183	0.76831	0.51730	0.51492	-5.75390	2628	548	67	17
