number	test_perm	test_pval	test_score	train_score	auc_prob	auc_pred	r2	tn	fp	fn	tp
318	0.50107	0.00399	0.54554	0.85100	0.54554	0.53912	-6.79554	2328	848	55	29
318	0.50021	0.00200	0.55528	0.85922	0.55528	0.52567	-6.93400	2356	820	58	26
318	0.49923	0.00200	0.56027	0.87083	0.56027	0.54252	-7.52027	2274	902	53	31
318	0.49918	0.00599	0.55238	0.84934	0.55238	0.53751	-6.97067	2280	896	54	30
318	0.50076	0.00200	0.55623	0.85043	0.55623	0.51984	-6.79182	2319	857	58	26
318	0.50044	0.00200	0.55178	0.85246	0.55178	0.52706	-6.94408	2327	849	57	27
318	0.49968	0.01397	0.53511	0.85779	0.53511	0.51625	-6.84679	2334	842	59	25
318	0.49987	0.00599	0.54493	0.84814	0.54493	0.50980	-7.28187	2293	883	59	25
318	0.49988	0.02595	0.53194	0.84189	0.53194	0.52249	-7.08837	2298	878	57	27
318	0.50062	0.00399	0.55067	0.85504	0.55067	0.51682	-7.49831	2262	914	57	27
318	0.50098	0.00399	0.54576	0.86376	0.54576	0.52123	-7.30479	2290	886	57	27
318	0.50018	0.02395	0.53411	0.86230	0.53411	0.49194	-7.14237	2293	883	62	22
318	0.49932	0.00798	0.54916	0.86237	0.54916	0.52155	-7.18322	2292	884	57	27
318	0.50007	0.00200	0.55665	0.85204	0.55665	0.53238	-6.81996	2323	853	56	28
318	0.49982	0.00399	0.54528	0.85172	0.54528	0.52343	-6.94378	2304	872	57	27
318	0.50007	0.00399	0.54786	0.86340	0.54786	0.53613	-7.21851	2309	867	55	29
318	0.50120	0.00798	0.54403	0.83756	0.54403	0.51187	-6.66888	2344	832	60	24
318	0.50167	0.00399	0.54409	0.85035	0.54409	0.50715	-6.90878	2314	862	60	24
318	0.49826	0.00399	0.55658	0.83522	0.55658	0.54132	-6.53811	2342	834	55	29
318	0.50020	0.00200	0.55239	0.84603	0.55239	0.54976	-6.90685	2320	856	53	31
