number	test_perm	test_pval	test_score	train_score	auc_prob	auc_pred	r2	tn	fp	fn	tp
268	0.49976	0.34930	0.50680	0.98877	0.50482	0.49434	-7.58135	2157	1019	58	26
268	0.49917	0.13972	0.51809	0.98737	0.51154	0.54621	-7.49787	2184	992	50	34
268	0.50037	0.04391	0.52893	0.98782	0.52743	0.53487	-7.71675	2112	1064	50	34
268	0.49975	0.15170	0.51648	0.98237	0.52542	0.50553	-7.95704	2039	1137	53	31
268	0.49920	0.06387	0.52455	0.98766	0.52115	0.51702	-7.68472	2112	1064	53	31
268	0.49939	0.04391	0.52849	0.99105	0.53212	0.51113	-7.39723	2188	988	56	28
268	0.49905	0.71058	0.49037	0.98752	0.49225	0.50770	-7.94559	2015	1161	52	32
268	0.50037	0.20559	0.51421	0.98926	0.52785	0.51210	-7.40860	2232	944	57	27
268	0.49998	0.60080	0.49470	0.98669	0.49456	0.50735	-7.58119	2164	1012	56	28
268	0.49907	0.11976	0.51990	0.98367	0.51886	0.52709	-7.54603	2176	1000	53	31
268	0.49965	0.63273	0.49345	0.99028	0.49993	0.52130	-7.47487	2177	999	54	30
268	0.49985	0.39122	0.50549	0.98791	0.50181	0.50058	-7.66663	2121	1055	56	28
268	0.49975	0.78643	0.48754	0.98619	0.48570	0.47223	-7.66108	2130	1046	61	23
268	0.50015	0.06986	0.52329	0.98684	0.52367	0.52256	-7.46738	2185	991	54	30
268	0.50008	0.04391	0.52860	0.98873	0.53008	0.53796	-7.39431	2245	931	53	31
268	0.50013	0.11577	0.52013	0.99031	0.51974	0.53226	-7.55709	2171	1005	52	32
268	0.49963	0.03393	0.53365	0.98852	0.53073	0.52363	-7.50950	2154	1022	53	31
268	0.50184	0.26946	0.51180	0.98713	0.51676	0.51743	-7.95993	2039	1137	51	33
268	0.49889	0.05988	0.52624	0.98888	0.52089	0.51616	-7.29324	2220	956	56	28
268	0.50095	0.39920	0.50507	0.98352	0.50822	0.50268	-7.43363	2210	966	58	26
