number	test_perm	test_pval	test_score	train_score	auc_prob	auc_pred	r2	tn	fp	fn	tp
41	0.49977	0.00399	0.55947	0.85703	0.55947	0.55663	-6.68486	2288	888	51	33
41	0.49962	0.00200	0.56683	0.85791	0.56683	0.54274	-6.43977	2351	825	55	29
41	0.50138	0.00200	0.56557	0.85673	0.56557	0.54882	-6.58544	2314	862	53	31
41	0.50082	0.00200	0.57577	0.87153	0.57577	0.55509	-6.54708	2316	860	52	32
41	0.50037	0.00998	0.53989	0.86166	0.53989	0.53128	-6.71439	2316	860	56	28
41	0.50056	0.00200	0.55756	0.85417	0.55756	0.54743	-6.51084	2343	833	54	30
41	0.50111	0.00200	0.56003	0.86251	0.56003	0.55556	-6.65113	2319	857	52	32
41	0.50026	0.00200	0.54390	0.87105	0.54390	0.53248	-6.95599	2248	928	54	30
41	0.49926	0.00200	0.56816	0.85910	0.56816	0.55134	-6.43725	2330	846	53	31
41	0.49881	0.00399	0.55928	0.85084	0.55928	0.54775	-6.38651	2345	831	54	30
41	0.50052	0.00200	0.55627	0.84565	0.55627	0.52850	-6.27911	2374	802	58	26
41	0.49912	0.00200	0.57104	0.85346	0.57104	0.58954	-6.62847	2308	868	46	38
41	0.49973	0.00399	0.55594	0.86788	0.55594	0.54192	-6.69773	2308	868	54	30
41	0.50000	0.00200	0.55430	0.86201	0.55430	0.54158	-6.74946	2268	908	53	31
41	0.50017	0.00399	0.54562	0.85190	0.54562	0.54337	-6.45197	2355	821	55	29
41	0.49990	0.00599	0.54804	0.87318	0.54804	0.50618	-6.81724	2270	906	59	25
41	0.50001	0.00399	0.54675	0.85984	0.54675	0.51279	-6.60062	2312	864	59	25
41	0.49909	0.00200	0.56440	0.85849	0.56440	0.55197	-6.50141	2334	842	53	31
41	0.50087	0.00200	0.55789	0.86630	0.55789	0.53374	-6.93162	2256	920	54	30
41	0.49957	0.02994	0.52910	0.85567	0.52910	0.53238	-6.63240	2323	853	56	28
