number	test_perm	test_pval	test_score	train_score	auc_prob	auc_pred	r2	tn	fp	fn	tp
368	0.49992	0.22555	0.51372	0.88757	0.51372	0.48051	-6.80773	2296	880	64	20
368	0.50147	0.07186	0.52644	0.88460	0.52644	0.50366	-6.94440	2254	922	59	25
368	0.49895	0.16367	0.51518	0.87808	0.51519	0.49960	-7.02490	2266	910	60	24
368	0.50138	0.22555	0.51409	0.87297	0.51409	0.48693	-6.57028	2299	877	63	21
368	0.49912	0.13373	0.51846	0.87506	0.51846	0.49409	-7.00104	2231	945	60	24
368	0.49941	0.64671	0.49329	0.88110	0.49328	0.47767	-6.94723	2278	898	64	20
368	0.50002	0.16367	0.51534	0.88083	0.51535	0.47544	-7.18388	2226	950	63	21
368	0.49867	0.00200	0.54663	0.88197	0.54663	0.50290	-6.86962	2287	889	60	24
368	0.49974	0.24950	0.51065	0.87986	0.51066	0.48363	-6.77132	2278	898	63	21
368	0.49960	0.12176	0.51818	0.91066	0.51817	0.48357	-7.46461	2202	974	61	23
368	0.50150	0.27545	0.51178	0.89277	0.51177	0.51493	-7.09263	2250	926	57	27
368	0.49976	0.73653	0.48946	0.88538	0.48946	0.46527	-7.19918	2237	939	65	19
368	0.49922	0.02196	0.53189	0.90025	0.53190	0.53541	-7.54955	2191	985	52	32
368	0.49982	0.54092	0.49838	0.88296	0.49837	0.47487	-6.77233	2298	878	65	19
368	0.49929	0.03593	0.52957	0.89082	0.52957	0.51352	-7.18562	2241	935	57	27
368	0.49919	0.06587	0.52385	0.86918	0.52385	0.50854	-6.73761	2285	891	59	25
368	0.49959	0.21357	0.51255	0.88179	0.51255	0.48895	-7.00735	2274	902	62	22
368	0.50053	0.00599	0.54241	0.87182	0.54241	0.52199	-7.00966	2257	919	56	28
368	0.50051	0.04990	0.52907	0.87673	0.52907	0.48813	-7.06482	2231	945	61	23
368	0.50036	0.13174	0.51778	0.87469	0.51778	0.49081	-6.92508	2248	928	61	23
