number	test_perm	test_pval	test_score	train_score	auc_prob	auc_pred	r2	tn	fp	fn	tp
295	0.49949	0.02395	0.53016	0.89942	0.53016	0.50618	-7.06511	2270	906	59	25
295	0.49997	0.00200	0.55009	0.89503	0.55009	0.53468	-7.16317	2262	914	54	30
295	0.50090	0.00998	0.53537	0.89172	0.53537	0.50791	-6.91315	2281	895	59	25
295	0.50016	0.13972	0.51810	0.88540	0.51810	0.50233	-6.46574	2359	817	62	22
295	0.50025	0.10778	0.52112	0.89422	0.52112	0.52986	-6.90997	2307	869	56	28
295	0.49859	0.04391	0.52599	0.88540	0.52599	0.49430	-6.80988	2308	868	62	22
295	0.49912	0.03992	0.53058	0.88568	0.53058	0.53320	-6.43227	2366	810	57	27
295	0.49932	0.24750	0.51019	0.88954	0.51019	0.47645	-6.87961	2308	868	65	19
295	0.50047	0.00200	0.54117	0.88939	0.54117	0.53424	-6.74419	2297	879	55	29
295	0.50000	0.05589	0.52657	0.88073	0.52657	0.49622	-6.36621	2358	818	63	21
295	0.49971	0.01198	0.53693	0.86992	0.53693	0.50888	-6.59549	2325	851	60	24
295	0.50033	0.07585	0.52479	0.88378	0.52479	0.50120	-6.67403	2314	862	61	23
295	0.49995	0.00200	0.54640	0.88807	0.54640	0.53398	-6.16012	2371	805	57	27
295	0.50080	0.00798	0.54282	0.89331	0.54282	0.52280	-6.97630	2300	876	57	27
295	0.50021	0.06786	0.52364	0.90360	0.52364	0.51134	-7.11342	2265	911	58	26
295	0.50012	0.02395	0.53418	0.89355	0.53418	0.52403	-7.03497	2270	906	56	28
295	0.49839	0.13972	0.51700	0.91357	0.51700	0.49283	-7.57165	2223	953	60	24
295	0.50109	0.03992	0.53008	0.88901	0.53008	0.51641	-6.52661	2335	841	59	25
295	0.49984	0.02395	0.52784	0.89485	0.52784	0.51169	-6.75917	2305	871	59	25
295	0.49930	0.00200	0.54478	0.88972	0.54478	0.51355	-6.79093	2279	897	58	26
