number	test_perm	test_pval	test_score	train_score	auc_prob	auc_pred	r2	tn	fp	fn	tp
129	0.49887	0.28543	0.50862	0.86764	0.50862	0.49355	-6.47002	2341	835	63	21
129	0.50017	0.54691	0.49934	0.86087	0.49934	0.48321	-6.45139	2351	825	65	19
129	0.49977	0.03393	0.53210	0.88137	0.53210	0.49855	-6.67151	2335	841	62	22
129	0.50022	0.14571	0.51977	0.88032	0.51977	0.48523	-6.66405	2326	850	64	20
129	0.50022	0.00599	0.53644	0.85941	0.53644	0.49855	-6.56951	2335	841	62	22
129	0.49943	0.00200	0.55140	0.87299	0.55140	0.52797	-6.81618	2295	881	56	28
129	0.50077	0.16367	0.51619	0.86860	0.51619	0.51376	-6.49031	2356	820	60	24
129	0.49912	0.00399	0.54370	0.87538	0.54370	0.50325	-6.72574	2327	849	61	23
129	0.49922	0.05589	0.52642	0.87631	0.52642	0.51610	-6.47457	2333	843	59	25
129	0.49932	0.41517	0.50315	0.86963	0.50315	0.48869	-6.40724	2348	828	64	20
129	0.50000	0.17764	0.51557	0.87525	0.51557	0.51137	-6.70419	2303	873	59	25
129	0.49937	0.02994	0.53093	0.87299	0.53093	0.49399	-6.71497	2306	870	62	22
129	0.50124	0.04192	0.53253	0.89018	0.53253	0.51811	-6.97316	2308	868	58	26
129	0.50010	0.23553	0.51222	0.87818	0.51222	0.48945	-6.66677	2315	861	63	21
129	0.49965	0.18762	0.51410	0.88188	0.51410	0.48504	-6.92690	2287	889	63	21
129	0.50133	0.62275	0.49625	0.87484	0.49625	0.48772	-6.73073	2304	872	63	21
129	0.49906	0.03992	0.53034	0.87879	0.53034	0.51455	-6.70764	2361	815	60	24
129	0.50002	0.26148	0.51088	0.86892	0.51088	0.50624	-6.42606	2346	830	61	23
129	0.49961	0.00200	0.55130	0.86823	0.55130	0.51361	-6.43664	2355	821	60	24
129	0.50025	0.00599	0.54858	0.88240	0.54858	0.51370	-6.89518	2280	896	58	26
