number	test_perm	test_pval	test_score	train_score	auc_prob	auc_pred	r2	tn	fp	fn	tp
221	0.49933	0.37525	0.50414	0.86271	0.50404	0.48774	-6.88926	2257	920	61	22
221	0.50043	0.51297	0.50018	0.88938	0.50042	0.48763	-7.45838	2218	959	60	23
221	0.49957	0.67465	0.49201	0.88012	0.49198	0.48648	-7.02688	2249	928	61	22
221	0.50055	0.50100	0.50109	0.86723	0.50126	0.49408	-6.98545	2259	918	60	23
221	0.49943	0.57086	0.49677	0.86836	0.49685	0.47475	-7.04634	2251	926	63	20
221	0.49972	0.41517	0.50247	0.88258	0.50235	0.49660	-7.32621	2275	902	60	23
221	0.49845	0.31537	0.50619	0.87897	0.50621	0.50325	-7.14508	2279	898	59	24
221	0.50001	0.59481	0.49740	0.88749	0.49730	0.48086	-7.22843	2175	1002	60	23
221	0.49839	0.15369	0.51527	0.89141	0.51512	0.46944	-7.33431	2179	998	62	21
221	0.49895	0.65269	0.49306	0.88708	0.49320	0.46627	-7.03579	2312	865	66	17
221	0.50016	0.21756	0.51269	0.87646	0.51279	0.50435	-7.18232	2286	891	59	24
221	0.49937	0.60878	0.49476	0.87396	0.49469	0.45081	-7.11266	2252	925	67	16
221	0.49974	0.39721	0.50455	0.88640	0.50454	0.49172	-7.10756	2244	933	60	23
221	0.50010	0.72056	0.49036	0.89176	0.49034	0.48093	-7.19907	2252	925	62	21
221	0.49914	0.61078	0.49474	0.88089	0.49489	0.45427	-7.02324	2274	903	67	16
221	0.50100	0.61477	0.49507	0.88000	0.49510	0.49507	-7.36063	2227	950	59	24
221	0.49995	0.51297	0.49958	0.86681	0.49958	0.46762	-6.90668	2244	933	64	19
221	0.50000	0.38723	0.50429	0.88028	0.50421	0.47506	-7.20150	2253	924	63	20
221	0.49990	0.67265	0.49343	0.86157	0.49344	0.48403	-6.96817	2310	867	63	20
221	0.49933	0.42914	0.50249	0.88516	0.50251	0.48522	-7.17051	2241	936	61	22
