number	test_perm	test_pval	test_score	train_score	auc_prob	auc_pred	r2	tn	fp	fn	tp
445	0.50093	0.03194	0.53234	0.88618	0.53234	0.53200	-7.19495	2245	931	54	30
445	0.50048	0.00998	0.53519	0.88369	0.53519	0.56504	-7.23512	2228	948	48	36
445	0.49907	0.13972	0.51796	0.87054	0.51796	0.52419	-6.98362	2271	905	56	28
445	0.50158	0.49701	0.50142	0.88977	0.50142	0.51506	-7.49609	2213	963	56	28
445	0.49978	0.11178	0.52011	0.87881	0.52011	0.53455	-6.86855	2299	877	55	29
445	0.49936	0.04192	0.52586	0.88824	0.52586	0.55880	-7.20086	2264	912	50	34
445	0.50048	0.45309	0.50247	0.88161	0.50247	0.49264	-7.43791	2184	992	59	25
445	0.49932	0.08184	0.52434	0.86903	0.52434	0.51607	-6.71625	2295	881	58	26
445	0.50067	0.09381	0.52041	0.87769	0.52041	0.53074	-7.19047	2237	939	54	30
445	0.50072	0.03194	0.53104	0.88418	0.53104	0.53544	-7.31287	2229	947	53	31
445	0.49994	0.01996	0.53537	0.90114	0.53537	0.54359	-7.37371	2243	933	52	32
445	0.49969	0.17166	0.51549	0.85951	0.51549	0.53128	-6.63515	2316	860	56	28
445	0.50018	0.30339	0.50862	0.87173	0.50862	0.49975	-6.87345	2267	909	60	24
445	0.50013	0.06188	0.52538	0.85656	0.52538	0.53049	-6.59342	2311	865	56	28
445	0.50032	0.02196	0.53074	0.89553	0.53074	0.53887	-7.46941	2213	963	52	32
445	0.50119	0.39122	0.50635	0.87656	0.50635	0.48892	-7.25867	2236	940	61	23
445	0.49980	0.52894	0.49811	0.88483	0.49811	0.49941	-7.43002	2227	949	59	25
445	0.49961	0.22355	0.51189	0.86766	0.51189	0.54255	-6.66152	2312	864	54	30
445	0.50146	0.02994	0.53152	0.88189	0.53152	0.52731	-7.11847	2253	923	55	29
445	0.49884	0.10379	0.51925	0.87643	0.51925	0.51903	-7.04693	2276	900	57	27
