number	test_perm	test_pval	test_score	train_score	auc_prob	auc_pred	r2	tn	fp	fn	tp
10	0.49894	0.00599	0.54821	0.95181	0.54821	0.54378	-2.74143	2881	296	68	15
10	0.50010	0.00399	0.55336	0.95386	0.55336	0.52885	-2.53147	2901	276	71	12
10	0.49867	0.00200	0.56655	0.94417	0.56655	0.53964	-2.59706	2893	284	69	14
10	0.49953	0.00200	0.57348	0.94918	0.57348	0.52984	-2.94262	2869	308	70	13
10	0.49957	0.00200	0.54922	0.94440	0.54922	0.53634	-2.85813	2872	305	69	14
10	0.49951	0.00200	0.56163	0.95141	0.56163	0.53614	-2.42383	2909	268	70	13
10	0.49884	0.00200	0.58217	0.94488	0.58217	0.54173	-2.78397	2868	309	68	15
10	0.49890	0.00200	0.57586	0.94288	0.57586	0.54209	-3.32974	2832	345	67	16
10	0.49940	0.00200	0.56903	0.94277	0.56903	0.54519	-2.49823	2890	287	68	15
10	0.49933	0.00200	0.55700	0.95106	0.55700	0.51422	-3.48318	2808	369	71	12
10	0.49879	0.00200	0.56896	0.94754	0.56896	0.53555	-2.81317	2867	310	69	14
10	0.49884	0.00399	0.55278	0.94498	0.55278	0.52638	-3.04676	2847	330	70	13
10	0.49896	0.00200	0.56305	0.94440	0.56305	0.53236	-2.73234	2885	292	70	13
10	0.50058	0.00200	0.56388	0.95152	0.56388	0.54110	-2.82270	2864	313	68	15
10	0.50064	0.00200	0.57149	0.94619	0.57149	0.54110	-2.88092	2864	313	68	15
10	0.49991	0.00200	0.56399	0.94513	0.56399	0.52051	-3.17631	2848	329	71	12
10	0.50099	0.00200	0.55916	0.94522	0.55916	0.52204	-2.57200	2896	281	72	11
10	0.50138	0.01597	0.54234	0.95979	0.54234	0.52251	-2.62671	2899	278	72	11
10	0.49978	0.00200	0.55461	0.94721	0.55461	0.53252	-2.66919	2886	291	70	13
10	0.49985	0.00200	0.57815	0.94921	0.57815	0.54771	-2.43237	2906	271	68	15
