number	test_perm	test_pval	test_score	train_score	auc_prob	auc_pred	r2	tn	fp	fn	tp
303	0.50079	0.00200	0.56988	0.89175	0.56986	0.56060	-6.49320	2351	825	52	32
303	0.50003	0.00200	0.56514	0.88405	0.56513	0.55058	-6.36033	2363	813	54	30
303	0.50047	0.00200	0.57185	0.88511	0.57177	0.56954	-6.52351	2370	806	51	33
303	0.50060	0.00200	0.57667	0.88527	0.57665	0.57206	-6.16392	2386	790	51	33
303	0.49904	0.00200	0.58510	0.88618	0.58510	0.59584	-6.49157	2348	828	46	38
303	0.49862	0.00200	0.58187	0.89263	0.58183	0.57704	-6.72430	2342	834	49	35
303	0.50044	0.00200	0.57803	0.87201	0.57809	0.56774	-6.03875	2472	704	54	30
303	0.50007	0.00200	0.56162	0.88530	0.56165	0.53619	-6.26787	2385	791	57	27
303	0.50003	0.00200	0.57465	0.88659	0.57464	0.56469	-6.42004	2377	799	52	32
303	0.49939	0.00200	0.57610	0.88491	0.57611	0.58485	-6.77775	2316	860	47	37
303	0.50092	0.00200	0.57865	0.89683	0.57856	0.56626	-6.37904	2387	789	52	32
303	0.49890	0.00200	0.57031	0.90211	0.57020	0.55131	-7.08698	2292	884	52	32
303	0.49872	0.00200	0.56422	0.88852	0.56428	0.53358	-6.74575	2255	921	54	30
303	0.50057	0.00200	0.59684	0.88969	0.59684	0.58636	-6.75462	2250	926	45	39
303	0.50095	0.00200	0.57087	0.89314	0.57086	0.55049	-7.09502	2249	927	51	33
303	0.49997	0.00200	0.59399	0.88583	0.59399	0.58970	-6.50734	2309	867	46	38
303	0.49889	0.00200	0.56746	0.89834	0.56739	0.55524	-6.63857	2317	859	52	32
303	0.49984	0.00200	0.57357	0.87137	0.57357	0.57282	-6.47237	2353	823	50	34
303	0.49865	0.00200	0.54893	0.89088	0.54898	0.55509	-6.61640	2316	860	52	32
303	0.50029	0.00200	0.55715	0.90668	0.55714	0.54047	-7.05067	2261	915	53	31
