number	test_perm	test_pval	test_score	train_score	auc_prob	auc_pred	r2	tn	fp	fn	tp
107	0.50165	0.16766	0.51758	0.84918	0.51758	0.52813	-7.14658	2296	880	56	28
107	0.49955	0.62076	0.49416	0.83531	0.49416	0.50495	-6.98404	2300	876	60	24
107	0.50047	0.69860	0.49252	0.85027	0.49252	0.48939	-7.44830	2239	937	61	23
107	0.49969	0.30140	0.50712	0.83466	0.50712	0.47767	-7.41262	2278	898	64	20
107	0.49885	0.15569	0.51562	0.85750	0.51562	0.52391	-7.02372	2307	869	57	27
107	0.49974	0.17764	0.51478	0.85284	0.51478	0.52652	-7.48044	2248	928	55	29
107	0.50071	0.49102	0.50079	0.84365	0.50079	0.50618	-7.24132	2270	906	59	25
107	0.49886	0.73653	0.48877	0.84941	0.48877	0.48769	-7.34786	2266	910	62	22
107	0.49966	0.20758	0.51242	0.84571	0.51242	0.49742	-7.01976	2290	886	61	23
107	0.49955	0.26946	0.50942	0.85292	0.50942	0.51667	-7.38716	2261	915	57	27
107	0.49991	0.18363	0.51358	0.84284	0.51358	0.50851	-7.36291	2247	929	58	26
107	0.49892	0.35329	0.50584	0.83540	0.50584	0.52939	-6.99778	2304	872	56	28
107	0.50042	0.49900	0.50093	0.84192	0.50093	0.49181	-6.85786	2330	846	63	21
107	0.50094	0.00399	0.53992	0.86294	0.53992	0.53512	-7.47678	2227	949	53	31
107	0.49916	0.08383	0.52304	0.85241	0.52304	0.52419	-7.26323	2271	905	56	28
107	0.50023	0.18762	0.51418	0.84935	0.51418	0.52718	-7.03184	2290	886	56	28
107	0.49968	0.40519	0.50496	0.83586	0.50496	0.51181	-7.22310	2268	908	58	26
107	0.50002	0.33134	0.50717	0.85313	0.50717	0.48158	-7.44438	2265	911	63	21
107	0.50029	0.25549	0.51118	0.83393	0.51118	0.51638	-7.08984	2297	879	58	26
107	0.50065	0.13174	0.51998	0.84607	0.51998	0.51071	-7.33798	2261	915	58	26
