number	test_perm	test_pval	test_score	train_score	auc_prob	auc_pred	r2	tn	fp	fn	tp
404	0.49938	0.07585	0.52466	0.88845	0.52466	0.50951	-6.60449	2329	847	60	24
404	0.50048	0.18563	0.51529	0.89398	0.51529	0.52252	-6.67285	2336	840	58	26
404	0.49891	0.08184	0.52193	0.90050	0.52193	0.51717	-6.81725	2302	874	58	26
404	0.50011	0.07585	0.52289	0.89786	0.52289	0.52170	-6.98677	2293	883	57	27
404	0.49895	0.10379	0.51987	0.90212	0.51987	0.52674	-6.76898	2325	851	57	27
404	0.50043	0.11776	0.52094	0.89248	0.52094	0.51890	-6.71534	2313	863	58	26
404	0.49844	0.02395	0.53376	0.89279	0.53376	0.54148	-6.55220	2343	833	55	29
404	0.50128	0.02794	0.53262	0.90255	0.53262	0.51541	-7.12036	2253	923	57	27
404	0.50113	0.36926	0.50699	0.91715	0.50699	0.48801	-7.20910	2268	908	62	22
404	0.49960	0.15170	0.51538	0.90288	0.51538	0.51783	-6.63708	2344	832	59	25
404	0.50017	0.01796	0.53499	0.88340	0.53499	0.50233	-6.41624	2359	817	62	22
404	0.50001	0.01996	0.53579	0.87876	0.53579	0.53915	-6.31553	2366	810	56	28
404	0.49940	0.06387	0.52475	0.90301	0.52475	0.53562	-7.05935	2268	908	54	30
404	0.49946	0.24950	0.51150	0.91353	0.51150	0.51509	-7.30180	2251	925	57	27
404	0.49962	0.06587	0.52396	0.89490	0.52396	0.52813	-7.01012	2296	880	56	28
404	0.50105	0.00599	0.54425	0.89698	0.54425	0.54413	-6.65699	2322	854	54	30
404	0.50018	0.03194	0.53235	0.89004	0.53235	0.52857	-7.02601	2261	915	55	29
404	0.49915	0.02395	0.53063	0.89384	0.53063	0.50608	-6.42974	2345	831	61	23
404	0.49999	0.09182	0.52280	0.89951	0.52280	0.53846	-6.90777	2286	890	54	30
404	0.50046	0.01397	0.53463	0.89272	0.53463	0.54536	-6.89151	2292	884	53	31
