number	test_perm	test_pval	test_score	train_score	auc_prob	auc_pred	r2	tn	fp	fn	tp
215	0.50001	0.00200	0.56976	0.87857	0.56972	0.51402	-6.54563	2282	894	58	26
215	0.50074	0.00200	0.57417	0.89751	0.57419	0.53777	-7.16533	2206	970	52	32
215	0.50022	0.00200	0.57211	0.90260	0.57213	0.55427	-6.98815	2273	903	51	33
215	0.50021	0.00399	0.55454	0.89201	0.55454	0.53355	-7.03454	2217	959	53	31
215	0.49996	0.00798	0.53860	0.90581	0.53850	0.53638	-7.21778	2235	941	53	31
215	0.50048	0.00200	0.60032	0.89738	0.60040	0.56350	-6.94196	2256	920	49	35
215	0.49839	0.00200	0.57516	0.89940	0.57516	0.56085	-6.91172	2277	899	50	34
215	0.50011	0.00200	0.56440	0.89873	0.56442	0.53011	-7.30220	2233	943	54	30
215	0.49947	0.00200	0.58307	0.89364	0.58310	0.55185	-7.33454	2182	994	49	35
215	0.50073	0.00200	0.57750	0.90889	0.57752	0.56111	-7.31546	2203	973	48	36
215	0.50030	0.00200	0.56887	0.88998	0.56868	0.56674	-7.15365	2201	975	47	37
215	0.49933	0.00200	0.58839	0.89180	0.58840	0.56564	-6.85705	2194	982	47	37
215	0.49946	0.00200	0.57539	0.89445	0.57552	0.54362	-6.87215	2281	895	53	31
215	0.49992	0.00200	0.58483	0.89861	0.58485	0.56895	-7.11608	2215	961	47	37
215	0.50049	0.00200	0.58889	0.89801	0.58901	0.55487	-6.90127	2239	937	50	34
215	0.49994	0.00200	0.57750	0.89998	0.57755	0.54013	-7.36905	2221	955	52	32
215	0.50004	0.00200	0.57293	0.90636	0.57297	0.54621	-7.40330	2184	992	50	34
215	0.50138	0.00200	0.57219	0.90086	0.57209	0.56551	-7.00101	2231	945	48	36
215	0.50179	0.00200	0.56840	0.89898	0.56836	0.55398	-6.97198	2309	867	52	32
215	0.49970	0.00200	0.58535	0.89539	0.58543	0.54706	-6.80822	2265	911	52	32
