number	test_perm	test_pval	test_score	train_score	auc_prob	auc_pred	r2	tn	fp	fn	tp
142	0.49836	0.00200	0.55910	0.99552	0.56244	0.56435	-7.48777	2148	1028	46	38
142	0.49999	0.13573	0.51906	0.99454	0.52355	0.53380	-7.64346	2143	1033	51	33
142	0.49922	0.00200	0.56219	0.99627	0.56710	0.54269	-7.57709	2086	1090	48	36
142	0.50175	0.00200	0.56930	0.99245	0.56558	0.57116	-7.98260	2040	1136	42	42
142	0.50049	0.00399	0.55180	0.99594	0.55046	0.52728	-7.35247	2215	961	54	30
142	0.50037	0.00200	0.56319	0.99370	0.55796	0.53978	-7.38207	2181	995	51	33
142	0.49968	0.04591	0.53207	0.99556	0.53097	0.52035	-7.41389	2171	1005	54	30
142	0.50007	0.00399	0.55036	0.99522	0.54465	0.53604	-7.30777	2195	981	52	32
142	0.50022	0.00200	0.55515	0.99694	0.55832	0.56312	-7.37739	2178	998	47	37
142	0.49869	0.04192	0.52869	0.99708	0.53631	0.54927	-7.60030	2090	1086	47	37
142	0.50045	0.07984	0.52391	0.98998	0.52603	0.49796	-7.51797	2180	996	58	26
142	0.49942	0.00200	0.56943	0.99596	0.56902	0.56425	-7.29128	2223	953	48	36
142	0.50001	0.23353	0.51239	0.99462	0.50606	0.49683	-7.52969	2135	1041	57	27
142	0.49980	0.01597	0.53558	0.98721	0.54172	0.52996	-7.51964	2232	944	54	30
142	0.50084	0.00399	0.54928	0.99466	0.55820	0.54621	-7.49643	2184	992	50	34
142	0.49988	0.00200	0.55937	0.99520	0.55573	0.53302	-7.43090	2138	1038	51	33
142	0.49924	0.00200	0.55715	0.99620	0.56659	0.56252	-7.21425	2212	964	48	36
142	0.50079	0.00399	0.54075	0.99532	0.55087	0.54552	-7.60266	2104	1072	48	36
142	0.50169	0.00798	0.54181	0.99389	0.54209	0.52580	-7.56865	2130	1046	52	32
142	0.50028	0.00200	0.55899	0.99533	0.55697	0.56643	-7.33420	2199	977	47	37
