number	test_perm	test_pval	test_score	train_score	auc_prob	auc_pred	r2	tn	fp	fn	tp
157	0.50034	0.01796	0.53635	0.85201	0.53833	0.52259	-6.91516	2223	953	55	29
157	0.50049	0.00798	0.54621	0.83490	0.54747	0.51490	-7.03840	2212	964	56	28
157	0.49963	0.00998	0.54198	0.83240	0.54305	0.49891	-7.09444	2186	990	58	26
157	0.49970	0.00399	0.54400	0.84026	0.54550	0.53229	-6.94134	2209	967	53	31
157	0.49980	0.07784	0.52354	0.82730	0.52445	0.49771	-7.72634	2065	1111	55	29
157	0.49922	0.00998	0.53902	0.84440	0.53769	0.50971	-7.20538	2179	997	56	28
157	0.50054	0.07784	0.52352	0.83282	0.52489	0.50142	-6.91557	2202	974	58	26
157	0.50029	0.01996	0.53288	0.84601	0.53040	0.51037	-7.01184	2221	955	57	27
157	0.50109	0.00998	0.53504	0.84981	0.53526	0.50640	-7.19980	2158	1018	56	28
157	0.50071	0.10180	0.52333	0.82739	0.52349	0.49251	-7.06611	2221	955	60	24
157	0.50031	0.07385	0.52459	0.84294	0.52509	0.50621	-7.46630	2119	1057	55	29
157	0.50058	0.00200	0.54888	0.84898	0.54639	0.52269	-7.28124	2148	1028	53	31
157	0.49882	0.00399	0.54458	0.84542	0.54614	0.53796	-7.00717	2245	931	53	31
157	0.50000	0.00998	0.53298	0.83569	0.53221	0.51894	-7.26817	2162	1014	54	30
157	0.49938	0.05389	0.52508	0.85098	0.52459	0.50187	-7.26802	2167	1009	57	27
157	0.49999	0.01796	0.53250	0.83962	0.53117	0.52353	-6.93434	2229	947	55	29
157	0.49975	0.01796	0.53634	0.84167	0.53536	0.51648	-6.92512	2222	954	56	28
157	0.49874	0.00200	0.54479	0.85076	0.54556	0.49812	-7.15363	2181	995	58	26
157	0.49894	0.00200	0.55407	0.84613	0.55403	0.53837	-7.28717	2172	1004	51	33
157	0.50024	0.00399	0.54878	0.84010	0.54919	0.48498	-6.90391	2211	965	61	23
