number	test_perm	test_pval	test_score	train_score	auc_prob	auc_pred	r2	tn	fp	fn	tp
15	0.49978	0.00200	0.55686	0.99093	0.55686	0.55743	-4.31859	2709	467	62	22
15	0.49993	0.00200	0.57167	0.98980	0.57167	0.56839	-4.36802	2703	473	60	24
15	0.50048	0.00200	0.56237	0.99115	0.56237	0.54222	-4.46719	2688	488	64	20
15	0.50050	0.00200	0.54875	0.98993	0.54875	0.54257	-4.12648	2728	448	65	19
15	0.50014	0.00200	0.55613	0.99328	0.55613	0.52893	-4.27385	2717	459	67	17
15	0.50079	0.00200	0.54543	0.98893	0.54543	0.52927	-3.92068	2757	419	68	16
15	0.49883	0.01397	0.53604	0.98766	0.53604	0.53766	-4.84475	2659	517	64	20
15	0.50036	0.00200	0.55772	0.98841	0.55772	0.52676	-4.06789	2741	435	68	16
15	0.50010	0.00200	0.54736	0.99040	0.54736	0.53737	-4.64897	2695	481	65	19
15	0.50008	0.00200	0.55540	0.98965	0.55540	0.54673	-4.88399	2641	535	62	22
15	0.50126	0.00200	0.55864	0.99008	0.55864	0.55085	-4.41737	2705	471	63	21
15	0.49923	0.00200	0.55402	0.99178	0.55402	0.55069	-4.31085	2704	472	63	21
15	0.49834	0.12375	0.51720	0.99185	0.51720	0.52997	-4.93034	2648	528	65	19
15	0.50042	0.00399	0.54826	0.99127	0.54826	0.53973	-4.40502	2710	466	65	19
15	0.49903	0.00399	0.54681	0.99114	0.54681	0.53583	-4.24125	2723	453	66	18
15	0.49906	0.00599	0.54656	0.99134	0.54656	0.52748	-4.70882	2670	506	66	18
15	0.49936	0.00200	0.55106	0.98960	0.55106	0.55665	-4.44050	2704	472	62	22
15	0.50004	0.00399	0.54573	0.99380	0.54573	0.57683	-4.52336	2681	495	58	26
15	0.49996	0.00200	0.55200	0.98812	0.55200	0.54972	-4.81457	2660	516	62	22
15	0.50085	0.02595	0.53430	0.98745	0.53430	0.54033	-4.56455	2676	500	64	20
