number	test_perm	test_pval	test_score	train_score	auc_prob	auc_pred	r2	tn	fp	fn	tp
481	0.49972	0.00200	0.56430	0.84409	0.56438	0.54051	-7.57973	2110	1066	49	35
481	0.50013	0.00200	0.55937	0.83754	0.55927	0.55648	-7.48873	2098	1078	46	38
481	0.49929	0.01996	0.53698	0.82745	0.53464	0.50962	-7.73476	2065	1111	53	31
481	0.49969	0.01796	0.53725	0.84126	0.53733	0.52785	-7.37109	2143	1033	52	32
481	0.49919	0.00200	0.56015	0.86070	0.55993	0.54221	-7.83817	2083	1093	48	36
481	0.50027	0.00200	0.55971	0.83630	0.55901	0.55913	-7.72465	2077	1099	45	39
481	0.49978	0.00200	0.57763	0.83067	0.57719	0.57528	-7.34996	2104	1072	43	41
481	0.49767	0.01796	0.53234	0.83509	0.53247	0.53053	-7.43320	2160	1016	52	32
481	0.49942	0.00200	0.56094	0.84310	0.56018	0.55380	-7.71250	2081	1095	46	38
481	0.50114	0.03393	0.53153	0.84957	0.53245	0.52493	-8.27667	2011	1165	49	35
481	0.50108	0.00200	0.55219	0.83440	0.55162	0.52889	-7.62958	2074	1102	50	34
481	0.49968	0.00200	0.55706	0.83550	0.55716	0.55771	-7.68875	2068	1108	45	39
481	0.49960	0.00200	0.54387	0.83521	0.54419	0.53424	-7.49235	2108	1068	50	34
481	0.49924	0.00599	0.54672	0.84186	0.54640	0.50975	-8.10920	2028	1148	52	32
481	0.49935	0.00200	0.54344	0.82311	0.54476	0.51346	-7.20519	2165	1011	55	29
481	0.49863	0.00200	0.55223	0.83710	0.55058	0.53122	-7.69257	2051	1125	49	35
481	0.49903	0.00200	0.58192	0.83395	0.58207	0.56259	-7.47628	2099	1077	45	39
481	0.50019	0.00200	0.56985	0.84294	0.56948	0.56665	-7.69724	2087	1089	44	40
481	0.49930	0.00200	0.54933	0.84184	0.55074	0.53314	-7.55806	2101	1075	50	34
481	0.49895	0.00200	0.54220	0.85359	0.54233	0.53164	-8.25675	1978	1198	47	37
