number	test_perm	test_pval	test_score	train_score	auc_prob	auc_pred	r2	tn	fp	fn	tp
82	0.49988	0.01796	0.53491	0.86410	0.53491	0.53222	-6.81508	2322	854	56	28
82	0.50022	0.01397	0.53970	0.86229	0.53970	0.55805	-7.00107	2297	879	51	33
82	0.49970	0.03393	0.53011	0.86925	0.53011	0.53521	-6.77113	2341	835	56	28
82	0.49944	0.01397	0.53569	0.85963	0.53569	0.51953	-6.82614	2317	859	58	26
82	0.49986	0.00399	0.55352	0.86371	0.55352	0.55587	-6.82538	2321	855	52	32
82	0.49990	0.00399	0.54728	0.85826	0.54728	0.54161	-6.88208	2306	870	54	30
82	0.49997	0.01597	0.53747	0.86167	0.53747	0.51370	-7.03482	2280	896	58	26
82	0.49951	0.00399	0.55052	0.84770	0.55052	0.57893	-6.77868	2354	822	49	35
82	0.49945	0.00200	0.55429	0.87849	0.55429	0.55052	-7.20244	2287	889	52	32
82	0.50014	0.01198	0.53456	0.86316	0.53456	0.52189	-6.81700	2332	844	58	26
82	0.50057	0.12774	0.51917	0.85425	0.51917	0.52142	-6.79435	2329	847	58	26
82	0.50052	0.00200	0.55352	0.86615	0.55352	0.56526	-6.87855	2305	871	50	34
82	0.49957	0.01397	0.53433	0.84452	0.53433	0.53269	-6.79646	2325	851	56	28
82	0.49939	0.00399	0.55102	0.86189	0.55102	0.54712	-6.79053	2341	835	54	30
82	0.50073	0.01397	0.53721	0.85272	0.53721	0.54885	-6.37805	2352	824	54	30
82	0.49991	0.00399	0.55694	0.87955	0.55694	0.54315	-7.18880	2278	898	53	31
82	0.49899	0.00200	0.54869	0.87179	0.54869	0.53975	-6.70840	2332	844	55	29
82	0.49937	0.05788	0.52698	0.85410	0.52698	0.51468	-6.77064	2324	852	59	25
82	0.50047	0.01996	0.53413	0.86063	0.53413	0.53364	-6.68093	2331	845	56	28
82	0.50026	0.01796	0.53926	0.86313	0.53926	0.54444	-6.72534	2324	852	54	30
