number	test_perm	test_pval	test_score	train_score	auc_prob	auc_pred	r2	tn	fp	fn	tp
394	0.50057	0.00200	0.56379	0.88112	0.56379	0.54082	-6.73306	2301	875	54	30
394	0.49871	0.00200	0.55322	0.87978	0.55322	0.53893	-6.80505	2289	887	54	30
394	0.49953	0.00200	0.58207	0.89503	0.58207	0.55109	-7.45528	2215	961	50	34
394	0.49958	0.00200	0.57806	0.88273	0.57806	0.57934	-7.03504	2281	895	47	37
394	0.49971	0.00200	0.57092	0.86393	0.57092	0.56573	-6.76966	2308	868	50	34
394	0.49966	0.07385	0.52375	0.87578	0.52375	0.54425	-7.02167	2285	891	53	31
394	0.50219	0.00399	0.55459	0.89127	0.55459	0.54485	-7.25465	2251	925	52	32
394	0.49912	0.00200	0.56405	0.89324	0.56405	0.55877	-7.41636	2226	950	49	35
394	0.49967	0.00200	0.58417	0.87576	0.58417	0.54800	-6.97836	2271	905	52	32
394	0.50089	0.00200	0.56683	0.89511	0.56683	0.56129	-7.14337	2242	934	49	35
394	0.49872	0.00200	0.56858	0.89078	0.56858	0.56214	-6.84039	2323	853	51	33
394	0.50067	0.00200	0.57217	0.86018	0.57217	0.55461	-6.60043	2313	863	52	32
394	0.49925	0.00200	0.55814	0.87360	0.55814	0.52325	-6.92316	2265	911	56	28
394	0.49885	0.00399	0.54048	0.88390	0.54048	0.53830	-7.02436	2285	891	54	30
394	0.50005	0.00200	0.56175	0.87216	0.56175	0.53783	-6.95910	2282	894	54	30
394	0.50222	0.00200	0.57722	0.87978	0.57722	0.56964	-6.77016	2295	881	49	35
394	0.49921	0.00200	0.56791	0.88939	0.56791	0.56463	-6.97922	2301	875	50	34
394	0.50049	0.00200	0.56897	0.89248	0.56897	0.55925	-7.42959	2229	947	49	35
394	0.49918	0.01597	0.53378	0.87303	0.53378	0.53279	-7.09392	2250	926	54	30
394	0.50003	0.00399	0.54956	0.85840	0.54956	0.55055	-6.57339	2325	851	53	31
