number	test_perm	test_pval	test_score	train_score	auc_prob	auc_pred	r2	tn	fp	fn	tp
251	0.50023	0.80240	0.48602	0.87091	0.48602	0.49459	-7.14209	2272	904	61	23
251	0.49969	0.37924	0.50384	0.87900	0.50384	0.51572	-7.14606	2255	921	57	27
251	0.49894	0.69062	0.49051	0.86945	0.49051	0.51027	-6.80618	2296	880	59	25
251	0.50055	0.35928	0.50629	0.88096	0.50629	0.51229	-7.07970	2271	905	58	26
251	0.49894	0.15768	0.51564	0.88717	0.51564	0.50769	-7.49168	2204	972	57	27
251	0.49844	0.11976	0.51774	0.87939	0.51774	0.50224	-7.28275	2245	931	59	25
251	0.49980	0.63473	0.49350	0.87570	0.49350	0.49582	-7.27085	2242	934	60	24
251	0.50008	0.05389	0.52567	0.88571	0.52567	0.49629	-7.29234	2245	931	60	24
251	0.49853	0.02196	0.52914	0.86663	0.52914	0.51950	-6.83219	2279	897	57	27
251	0.50054	0.43912	0.50338	0.89485	0.50338	0.51311	-8.20449	2125	1051	54	30
251	0.49922	0.25349	0.51133	0.87822	0.51133	0.51792	-7.04537	2269	907	57	27
251	0.50011	0.04192	0.52960	0.88004	0.52960	0.52668	-7.25953	2249	927	55	29
251	0.49953	0.34731	0.50552	0.88187	0.50552	0.49314	-7.39888	2225	951	60	24
251	0.49868	0.16168	0.51494	0.86187	0.51494	0.51462	-6.91260	2248	928	57	27
251	0.49986	0.30938	0.50785	0.87091	0.50785	0.50914	-7.04331	2251	925	58	26
251	0.49894	0.12575	0.51712	0.86404	0.51712	0.51090	-6.70282	2300	876	59	25
251	0.50066	0.28343	0.51027	0.88703	0.51027	0.50885	-6.99805	2287	889	59	25
251	0.49999	0.44711	0.50167	0.85954	0.50167	0.50164	-6.81926	2279	897	60	24
251	0.49961	0.58483	0.49632	0.86473	0.49632	0.49572	-6.75861	2317	859	62	22
251	0.49927	0.32934	0.50721	0.87266	0.50721	0.47610	-7.04148	2268	908	64	20
