number	test_perm	test_pval	test_score	train_score	auc_prob	auc_pred	r2	tn	fp	fn	tp
461	0.50081	0.00200	0.58474	0.89120	0.58471	0.56097	-7.22454	2263	914	49	34
461	0.50036	0.00200	0.56659	0.87679	0.56664	0.53042	-6.87401	2222	955	53	30
461	0.49992	0.00200	0.58606	0.87508	0.58613	0.57648	-6.88226	2285	892	47	36
461	0.49852	0.00200	0.58630	0.87634	0.58619	0.55479	-6.84147	2262	915	50	33
461	0.50017	0.00200	0.60508	0.87728	0.60508	0.55275	-7.14487	2249	928	50	33
461	0.50082	0.00200	0.56801	0.87858	0.56802	0.50932	-7.07885	2241	936	57	26
461	0.50060	0.00200	0.58970	0.86775	0.58962	0.54380	-6.74545	2307	870	53	30
461	0.50069	0.00200	0.58876	0.88029	0.58871	0.54868	-6.76999	2338	839	53	30
461	0.50087	0.00200	0.58482	0.87542	0.58482	0.54542	-7.05469	2279	898	52	31
461	0.50087	0.00200	0.55215	0.87733	0.55215	0.51979	-7.32542	2231	946	55	28
461	0.50047	0.00200	0.60126	0.87242	0.60124	0.55967	-6.87925	2293	884	50	33
461	0.49996	0.00200	0.58187	0.87886	0.58180	0.55183	-6.47734	2358	819	53	30
461	0.49946	0.00200	0.59407	0.86383	0.59415	0.55041	-6.54039	2349	828	53	30
461	0.50032	0.00200	0.60220	0.86229	0.60221	0.53600	-6.27901	2334	843	55	28
461	0.49972	0.00200	0.60249	0.87955	0.60247	0.53353	-6.79152	2280	897	54	29
461	0.49891	0.00200	0.57275	0.86376	0.57289	0.53613	-7.05985	2220	957	52	31
461	0.49978	0.00200	0.57977	0.88018	0.57977	0.56077	-6.92213	2300	877	50	33
461	0.50050	0.00200	0.58646	0.87116	0.58648	0.53908	-6.74595	2277	900	53	30
461	0.50063	0.00200	0.57233	0.87369	0.57238	0.54915	-6.64483	2341	836	53	30
461	0.50030	0.00200	0.58801	0.87764	0.58790	0.53310	-6.77105	2239	938	53	30
